[20/Mar/2018 06:36:02] "GET /static/bootstrap/js/ie10-viewport-bug-workaround.js HTTP/1.1" 304 0
[20/Mar/2018 06:36:22] "GET /crm/hostservers03/ HTTP/1.1" 200 11722
[20/Mar/2018 06:36:24] "GET /admin/crm/hostserver03/add/ HTTP/1.1" 200 16737
[20/Mar/2018 06:36:24] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 06:36:56] "GET /crm/hostservers03/ HTTP/1.1" 200 11722
[20/Mar/2018 06:36:56] "GET /static/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[20/Mar/2018 06:36:56] "GET /static/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[20/Mar/2018 06:36:56] "GET /static/bootstrap/js/jquery-3.2.1.js HTTP/1.1" 304 0
[20/Mar/2018 06:36:56] "GET /static/bootstrap/css/dashboard.css HTTP/1.1" 304 0
[20/Mar/2018 06:36:56] "GET /static/bootstrap/js/holder.min.js HTTP/1.1" 304 0
[20/Mar/2018 06:36:56] "GET /static/bootstrap/css/custom.css HTTP/1.1" 304 0
[20/Mar/2018 06:36:56] "GET /static/bootstrap/js/ie10-viewport-bug-workaround.js HTTP/1.1" 304 0
[20/Mar/2018 06:39:41] "GET /admin/crm/server/add/?_to_field=id&_popup=1 HTTP/1.1" 200 5668
[20/Mar/2018 06:39:42] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 06:40:03] "POST /admin/crm/server/add/?_to_field=id&_popup=1 HTTP/1.1" 200 365
[20/Mar/2018 06:40:21] "GET /admin/crm/userprofile/add/?_to_field=id&_popup=1 HTTP/1.1" 200 5900
[20/Mar/2018 06:40:21] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 06:40:29] "GET /admin/crm/serverlist/add/?_to_field=id&_popup=1 HTTP/1.1" 200 8769
[20/Mar/2018 06:40:29] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 06:40:49] "POST /admin/crm/serverlist/add/?_to_field=id&_popup=1 HTTP/1.1" 200 394
[20/Mar/2018 06:40:51] "POST /admin/crm/hostserver03/add/ HTTP/1.1" 302 0
[20/Mar/2018 06:40:51] "GET /admin/crm/hostserver03/ HTTP/1.1" 200 19142
[20/Mar/2018 06:40:51] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 06:40:55] "GET /crm/hostservers03/ HTTP/1.1" 200 12298
[20/Mar/2018 06:40:55] "GET /static/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[20/Mar/2018 06:40:55] "GET /static/bootstrap/css/dashboard.css HTTP/1.1" 304 0
[20/Mar/2018 06:40:55] "GET /static/bootstrap/css/custom.css HTTP/1.1" 304 0
[20/Mar/2018 06:40:55] "GET /static/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[20/Mar/2018 06:40:55] "GET /static/bootstrap/js/jquery-3.2.1.js HTTP/1.1" 304 0
[20/Mar/2018 06:40:55] "GET /static/bootstrap/js/holder.min.js HTTP/1.1" 304 0
[20/Mar/2018 06:40:55] "GET /static/bootstrap/js/ie10-viewport-bug-workaround.js HTTP/1.1" 304 0
[20/Mar/2018 06:42:15] "GET /admin/crm/hostserver03/add/ HTTP/1.1" 200 16887
[20/Mar/2018 06:42:15] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 06:45:16] "GET /admin/crm/serverlist/add/?_to_field=id&_popup=1 HTTP/1.1" 200 8769
[20/Mar/2018 06:45:16] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 06:45:21] "GET /admin/crm/server/add/?_to_field=id&_popup=1 HTTP/1.1" 200 5668
[20/Mar/2018 06:45:21] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
